id,team_name,win_points,win_streak,prev_score,standing
9360,京都,15,0,4,16.0
9360,福岡,11,0,1,17.0
9360,大分,30,2,1,6.0
9360,C大阪,10,0,4,18.0
9361,G大阪,42,3,3,1.0
9361,甲府,21,1,2,12.0
9361,FC東京,24,2,5,11.0
9361,磐田,27,1,3,8.0
9361,清水,35,0,3,3.0
9361,名古屋,20,0,2,13.0
9361,大宮,26,1,2,9.0
9361,浦和,40,1,3,2.0
9361,川崎F,35,1,4,3.0
9361,広島,16,0,2,15.0
9361,横浜FM,20,0,1,13.0
9361,千葉,29,0,1,7.0
9361,新潟,26,0,1,9.0
9361,鹿島,33,0,1,5.0
9361,京都,15,0,4,16.0
9361,福岡,11,0,1,17.0
9361,大分,31,0,3,6.0
9361,C大阪,10,0,4,18.0
9362,G大阪,42,3,3,1.0
9362,甲府,21,1,2,12.0
9362,FC東京,24,2,5,11.0
9362,磐田,27,1,3,8.0
9362,清水,35,0,3,4.0
9362,名古屋,20,0,2,13.0
9362,大宮,26,0,1,9.0
9362,浦和,40,1,3,2.0
9362,川崎F,38,2,5,3.0
9362,広島,16,0,2,15.0
9362,横浜FM,20,0,1,13.0
9362,千葉,29,0,1,7.0
9362,新潟,26,0,1,9.0
9362,鹿島,33,0,1,5.0
9362,京都,15,0,4,16.0
9362,福岡,11,0,1,17.0
9362,大分,31,0,3,6.0
9362,C大阪,10,0,4,18.0
9363,G大阪,42,3,3,1.0
9363,甲府,21,1,2,12.0
9363,FC東京,24,2,5,11.0
9363,磐田,27,1,3,8.0
9363,清水,35,0,3,4.0
9363,名古屋,20,0,2,13.0
9363,大宮,26,0,1,9.0
9363,浦和,40,1,3,2.0
9363,川崎F,38,2,5,3.0
9363,広島,19,1,2,15.0
9363,横浜FM,20,0,1,13.0
9363,千葉,29,0,1,7.0
9363,新潟,26,0,1,9.0
9363,鹿島,33,0,0,5.0
9363,京都,15,0,4,16.0
9363,福岡,11,0,1,17.0
9363,大分,31,0,3,6.0
9363,C大阪,10,0,4,18.0
9364,G大阪,42,3,3,1.0
9364,甲府,22,0,1,12.0
9364,FC東京,24,2,5,11.0
9364,磐田,28,0,1,8.0
9364,清水,35,0,3,4.0
9364,名古屋,20,0,2,13.0
9364,大宮,26,0,1,9.0
9364,浦和,40,1,3,2.0
9364,川崎F,38,2,5,3.0
9364,広島,19,1,2,15.0
9364,横浜FM,20,0,1,13.0
9364,千葉,29,0,1,7.0
9364,新潟,26,0,1,9.0
9364,鹿島,33,0,0,5.0
9364,京都,15,0,4,16.0
9364,福岡,11,0,1,17.0
9364,大分,31,0,3,6.0
9364,C大阪,10,0,4,18.0
9365,G大阪,42,3,3,1.0
9365,甲府,22,0,1,12.0
9365,FC東京,24,2,5,11.0
9365,磐田,28,0,1,8.0
9365,清水,35,0,3,4.0
9365,名古屋,20,0,2,13.0
9365,大宮,26,0,1,10.0
9365,浦和,40,1,3,2.0
9365,川崎F,38,2,5,3.0
9365,広島,19,1,2,15.0
9365,横浜FM,20,0,1,13.0
9365,千葉,29,0,1,7.0
9365,新潟,27,0,3,9.0
9365,鹿島,33,0,0,5.0
9365,京都,15,0,4,16.0
9365,福岡,11,0,1,17.0
9365,大分,32,0,3,6.0
9365,C大阪,10,0,4,18.0
9366,G大阪,42,3,3,1.0
9366,甲府,22,0,1,12.0
9366,FC東京,24,0,0,11.0
9366,磐田,28,0,1,8.0
9366,清水,38,1,2,3.0
9366,名古屋,20,0,2,13.0
9366,大宮,26,0,1,10.0
9366,浦和,40,1,3,2.0
9366,川崎F,38,2,5,3.0
9366,広島,19,1,2,15.0
9366,横浜FM,20,0,1,13.0
9366,千葉,29,0,1,7.0
9366,新潟,27,0,3,9.0
9366,鹿島,33,0,0,5.0
9366,京都,15,0,4,16.0
9366,福岡,11,0,1,17.0
9366,大分,32,0,3,6.0
9366,C大阪,10,0,4,18.0
9367,G大阪,42,3,3,2.0
9367,甲府,22,0,1,12.0
9367,FC東京,24,0,0,11.0
9367,磐田,28,0,1,8.0
9367,清水,38,1,2,3.0
9367,名古屋,20,0,2,13.0
9367,大宮,26,0,1,10.0
9367,浦和,43,2,2,1.0
9367,川崎F,38,2,5,3.0
9367,広島,19,1,2,15.0
9367,横浜FM,20,0,1,13.0
9367,千葉,29,0,1,7.0
9367,新潟,27,0,3,9.0
9367,鹿島,33,0,0,5.0
9367,京都,15,0,4,16.0
9367,福岡,11,0,1,17.0
9367,大分,32,0,3,6.0
9367,C大阪,10,0,1,18.0
9368,G大阪,42,3,3,2.0
9368,甲府,22,0,1,12.0
9368,FC東京,24,0,0,11.0
9368,磐田,28,0,1,8.0
9368,清水,38,1,2,3.0
9368,名古屋,20,0,2,13.0
9368,大宮,26,0,1,10.0
9368,浦和,43,2,2,1.0
9368,川崎F,38,2,5,3.0
9368,広島,19,1,2,15.0
9368,横浜FM,20,0,1,13.0
9368,千葉,32,1,3,6.0
9368,新潟,27,0,3,9.0
9368,鹿島,33,0,0,5.0
9368,京都,15,0,4,16.0
9368,福岡,11,0,1,17.0
9368,大分,32,0,3,6.0
9368,C大阪,10,0,1,18.0
9369,G大阪,43,0,3,1.0
9369,甲府,22,0,1,12.0
9369,FC東京,24,0,0,11.0
9369,磐田,28,0,1,8.0
9369,清水,38,1,2,3.0
9369,名古屋,21,0,3,13.0
9369,大宮,26,0,1,10.0
9369,浦和,43,2,2,1.0
9369,川崎F,38,2,5,3.0
9369,広島,19,1,2,15.0
9369,横浜FM,20,0,1,14.0
9369,千葉,32,1,3,6.0
9369,新潟,27,0,3,9.0
9369,鹿島,33,0,0,5.0
9369,京都,15,0,4,16.0
9369,福岡,11,0,1,17.0
9369,大分,32,0,3,6.0
9369,C大阪,10,0,1,18.0
9370,G大阪,43,0,3,1.0
9370,甲府,22,0,1,13.0
9370,FC東京,24,0,0,11.0
9370,磐田,28,0,1,8.0
9370,清水,38,1,2,3.0
9370,名古屋,21,0,3,14.0
9370,大宮,26,0,1,10.0
9370,浦和,43,2,2,1.0
9370,川崎F,38,2,5,3.0
9370,広島,19,1,2,15.0
9370,横浜FM,23,1,4,12.0
9370,千葉,32,1,3,6.0
9370,新潟,27,0,3,9.0
9370,鹿島,33,0,0,5.0
9370,京都,15,0,0,16.0
9370,福岡,11,0,1,17.0
9370,大分,32,0,3,6.0
9370,C大阪,10,0,1,18.0
9371,G大阪,43,0,3,1.0
9371,甲府,22,0,1,13.0
9371,FC東京,24,0,0,11.0
9371,磐田,28,0,1,8.0
9371,清水,38,1,2,4.0
9371,名古屋,21,0,3,14.0
9371,大宮,26,0,1,10.0
9371,浦和,43,2,2,1.0
9371,川崎F,41,3,2,3.0
9371,広島,19,1,2,15.0
9371,横浜FM,23,1,4,12.0
9371,千葉,32,0,1,6.0
9371,新潟,27,0,3,9.0
9371,鹿島,33,0,0,5.0
9371,京都,15,0,0,16.0
9371,福岡,11,0,1,17.0
9371,大分,32,0,3,6.0
9371,C大阪,10,0,1,18.0
9372,G大阪,43,0,3,1.0
9372,甲府,22,0,1,13.0
9372,FC東京,24,0,0,11.0
9372,磐田,28,0,1,8.0
9372,清水,38,1,2,4.0
9372,名古屋,21,0,1,14.0
9372,大宮,26,0,1,10.0
9372,浦和,43,2,2,1.0
9372,川崎F,41,3,2,3.0
9372,広島,19,1,2,15.0
9372,横浜FM,23,1,4,12.0
9372,千葉,32,0,1,6.0
9372,新潟,27,0,3,9.0
9372,鹿島,36,1,2,5.0
9372,京都,15,0,0,16.0
9372,福岡,11,0,1,17.0
9372,大分,32,0,3,6.0
9372,C大阪,10,0,1,18.0
9373,G大阪,43,0,3,1.0
9373,甲府,22,0,1,13.0
9373,FC東京,24,0,0,11.0
9373,磐田,28,0,1,8.0
9373,清水,38,1,2,4.0
9373,名古屋,21,0,1,14.0
9373,大宮,27,0,2,9.0
9373,浦和,43,2,2,1.0
9373,川崎F,41,3,2,3.0
9373,広島,19,1,2,15.0
9373,横浜FM,23,1,4,12.0
9373,千葉,32,0,1,6.0
9373,新潟,27,0,3,9.0
9373,鹿島,36,1,2,5.0
9373,京都,15,0,0,16.0
9373,福岡,12,0,2,17.0
9373,大分,32,0,3,6.0
9373,C大阪,10,0,1,18.0
9374,G大阪,43,0,3,1.0
9374,甲府,22,0,1,13.0
9374,FC東京,24,0,2,11.0
9374,磐田,28,0,1,8.0
9374,清水,38,1,2,4.0
9374,名古屋,21,0,1,14.0
9374,大宮,27,0,2,9.0
9374,浦和,43,2,2,1.0
9374,川崎F,41,3,2,3.0
9374,広島,19,1,2,15.0
9374,横浜FM,23,1,4,12.0
9374,千葉,32,0,1,6.0
9374,新潟,27,0,3,9.0
9374,鹿島,36,1,2,5.0
9374,京都,15,0,0,16.0
9374,福岡,12,0,2,18.0
9374,大分,32,0,3,6.0
9374,C大阪,13,1,3,17.0
9375,G大阪,43,0,3,1.0
9375,甲府,22,0,0,13.0
9375,FC東京,24,0,2,12.0
9375,磐田,28,0,1,8.0
9375,清水,38,1,2,4.0
9375,名古屋,21,0,1,14.0
9375,大宮,27,0,2,9.0
9375,浦和,43,2,2,1.0
9375,川崎F,41,3,2,3.0
9375,広島,19,1,2,15.0
9375,横浜FM,26,2,3,11.0
9375,千葉,32,0,1,6.0
9375,新潟,27,0,3,9.0
9375,鹿島,36,1,2,5.0
9375,京都,15,0,0,16.0
9375,福岡,12,0,2,18.0
9375,大分,32,0,3,6.0
9375,C大阪,13,1,3,17.0
9376,G大阪,43,0,3,1.0
9376,甲府,22,0,0,13.0
9376,FC東京,24,0,2,12.0
9376,磐田,28,0,1,8.0
9376,清水,41,2,1,3.0
9376,名古屋,21,0,1,14.0
9376,大宮,27,0,2,9.0
9376,浦和,43,2,2,1.0
9376,川崎F,41,3,2,3.0
9376,広島,19,1,2,15.0
9376,横浜FM,26,2,3,11.0
9376,千葉,32,0,1,6.0
9376,新潟,27,0,3,9.0
9376,鹿島,36,1,2,5.0
9376,京都,15,0,0,16.0
9376,福岡,12,0,2,18.0
9376,大分,32,0,3,6.0
9376,C大阪,13,1,3,17.0
9377,G大阪,46,1,3,1.0
9377,甲府,22,0,0,13.0
9377,FC東京,24,0,2,12.0
9377,磐田,28,0,1,8.0
9377,清水,41,2,1,3.0
9377,名古屋,21,0,1,14.0
9377,大宮,27,0,2,9.0
9377,浦和,43,2,2,2.0
9377,川崎F,41,3,2,3.0
9377,広島,19,1,2,15.0
9377,横浜FM,26,2,3,11.0
9377,千葉,32,0,1,6.0
9377,新潟,27,0,0,9.0
9377,鹿島,36,1,2,5.0
9377,京都,15,0,0,16.0
9377,福岡,12,0,2,18.0
9377,大分,32,0,3,6.0
9377,C大阪,13,1,3,17.0
9378,G大阪,46,1,3,1.0
9378,甲府,22,0,0,13.0
9378,FC東京,24,0,2,12.0
9378,磐田,28,0,1,8.0
9378,清水,41,2,1,3.0
9378,名古屋,21,0,1,15.0
9378,大宮,27,0,2,9.0
9378,浦和,43,2,2,2.0
9378,川崎F,41,3,2,3.0
9378,広島,22,2,2,13.0
9378,横浜FM,26,2,3,11.0
9378,千葉,32,0,1,6.0
9378,新潟,27,0,0,9.0
9378,鹿島,36,1,2,5.0
9378,京都,15,0,0,16.0
9378,福岡,12,0,2,18.0
9378,大分,32,0,3,6.0
9378,C大阪,13,1,3,17.0
9379,G大阪,46,1,3,1.0
9379,甲府,22,0,0,13.0
9379,FC東京,24,0,2,12.0
9379,磐田,28,0,1,8.0
9379,清水,41,2,1,3.0
9379,名古屋,21,0,1,15.0
9379,大宮,27,0,2,9.0
9379,浦和,43,0,1,2.0
9379,川崎F,41,3,2,3.0
9379,広島,22,2,2,13.0
9379,横浜FM,26,2,3,11.0
9379,千葉,32,0,1,7.0
9379,新潟,27,0,0,9.0
9379,鹿島,36,1,2,5.0
9379,京都,15,0,0,16.0
9379,福岡,12,0,2,18.0
9379,大分,35,1,2,6.0
9379,C大阪,13,1,3,17.0
9380,G大阪,46,1,3,1.0
9380,甲府,22,0,0,13.0
9380,FC東京,24,0,2,12.0
9380,磐田,28,0,1,8.0
9380,清水,41,2,1,4.0
9380,名古屋,21,0,1,15.0
9380,大宮,27,0,2,9.0
9380,浦和,43,0,1,3.0
9380,川崎F,44,4,2,2.0
9380,広島,22,2,2,13.0
9380,横浜FM,26,0,1,11.0
9380,千葉,32,0,1,7.0
9380,新潟,27,0,0,9.0
9380,鹿島,36,1,2,5.0
9380,京都,15,0,0,16.0
9380,福岡,12,0,2,18.0
9380,大分,35,1,2,6.0
9380,C大阪,13,1,3,17.0
9381,G大阪,46,1,3,1.0
9381,甲府,22,0,0,14.0
9381,FC東京,24,0,2,12.0
9381,磐田,28,0,1,8.0
9381,清水,41,2,1,4.0
9381,名古屋,22,0,0,14.0
9381,大宮,27,0,2,9.0
9381,浦和,43,0,1,3.0
9381,川崎F,44,4,2,2.0
9381,広島,23,0,0,13.0
9381,横浜FM,26,0,1,11.0
9381,千葉,32,0,1,7.0
9381,新潟,27,0,0,9.0
9381,鹿島,36,1,2,5.0
9381,京都,15,0,0,16.0
9381,福岡,12,0,2,18.0
9381,大分,35,1,2,6.0
9381,C大阪,13,1,3,17.0
9382,G大阪,46,1,3,1.0
9382,甲府,25,1,3,12.0
9382,FC東京,24,0,1,13.0
9382,磐田,28,0,1,8.0
9382,清水,41,2,1,4.0
9382,名古屋,22,0,0,15.0
9382,大宮,27,0,2,9.0
9382,浦和,43,0,1,3.0
9382,川崎F,44,4,2,2.0
9382,広島,23,0,0,14.0
9382,横浜FM,26,0,1,11.0
9382,千葉,32,0,1,7.0
9382,新潟,27,0,0,9.0
9382,鹿島,36,1,2,5.0
9382,京都,15,0,0,16.0
9382,福岡,12,0,2,18.0
9382,大分,35,1,2,6.0
9382,C大阪,13,1,3,17.0
9383,G大阪,46,1,3,1.0
9383,甲府,25,1,3,12.0
9383,FC東京,24,0,1,13.0
9383,磐田,28,0,1,8.0
9383,清水,44,3,3,2.0
9383,名古屋,22,0,0,15.0
9383,大宮,27,0,2,9.0
9383,浦和,43,0,1,4.0
9383,川崎F,44,4,2,2.0
9383,広島,23,0,0,14.0
9383,横浜FM,26,0,1,11.0
9383,千葉,32,0,1,7.0
9383,新潟,27,0,0,9.0
9383,鹿島,36,1,2,5.0
9383,京都,15,0,0,16.0
9383,福岡,12,0,2,18.0
9383,大分,35,1,2,6.0
9383,C大阪,13,1,3,17.0
9384,G大阪,46,1,3,1.0
9384,甲府,25,1,3,12.0
9384,FC東京,24,0,1,13.0
9384,磐田,31,1,6,8.0
9384,清水,44,3,3,2.0
9384,名古屋,22,0,0,15.0
9384,大宮,27,0,2,9.0
9384,浦和,43,0,1,4.0
9384,川崎F,44,4,2,2.0
9384,広島,23,0,0,14.0
9384,横浜FM,26,0,1,11.0
9384,千葉,32,0,1,7.0
9384,新潟,27,0,0,9.0
9384,鹿島,36,1,2,5.0
9384,京都,15,0,0,16.0
9384,福岡,12,0,2,18.0
9384,大分,35,1,2,6.0
9384,C大阪,13,1,3,17.0
9385,G大阪,49,2,3,1.0
9385,甲府,25,1,3,12.0
9385,FC東京,24,0,1,13.0
9385,磐田,31,1,6,8.0
9385,清水,44,3,3,2.0
9385,名古屋,22,0,0,15.0
9385,大宮,27,0,2,9.0
9385,浦和,43,0,1,4.0
9385,川崎F,44,4,2,2.0
9385,広島,23,0,0,14.0
9385,横浜FM,26,0,1,11.0
9385,千葉,32,0,1,7.0
9385,新潟,27,0,0,9.0
9385,鹿島,36,1,2,5.0
9385,京都,15,0,0,16.0
9385,福岡,12,0,2,18.0
9385,大分,35,1,2,6.0
9385,C大阪,13,0,1,17.0
9386,G大阪,49,2,3,1.0
9386,甲府,25,1,3,12.0
9386,FC東京,24,0,1,13.0
9386,磐田,31,1,6,8.0
9386,清水,44,3,3,2.0
9386,名古屋,22,0,0,15.0
9386,大宮,27,0,2,9.0
9386,浦和,43,0,1,4.0
9386,川崎F,44,4,2,2.0
9386,広島,23,0,0,14.0
9386,横浜FM,26,0,1,11.0
9386,千葉,32,0,1,7.0
9386,新潟,27,0,0,9.0
9386,鹿島,36,1,2,5.0
9386,京都,15,0,0,16.0
9386,福岡,13,0,0,17.0
9386,大分,36,0,0,5.0
9386,C大阪,13,0,1,17.0
9387,G大阪,49,2,3,1.0
9387,甲府,25,1,3,12.0
9387,FC東京,24,0,1,13.0
9387,磐田,31,1,6,8.0
9387,清水,44,3,3,2.0
9387,名古屋,22,0,0,15.0
9387,大宮,27,0,2,9.0
9387,浦和,43,0,1,4.0
9387,川崎F,44,4,2,2.0
9387,広島,23,0,0,14.0
9387,横浜FM,26,0,1,11.0
9387,千葉,32,0,1,7.0
9387,新潟,27,0,0,9.0
9387,鹿島,39,2,1,5.0
9387,京都,15,0,0,16.0
9387,福岡,13,0,0,17.0
9387,大分,36,0,0,6.0
9387,C大阪,13,0,1,17.0
9388,G大阪,49,2,3,1.0
9388,甲府,25,1,3,12.0
9388,FC東京,24,0,1,13.0
9388,磐田,31,1,6,8.0
9388,清水,44,3,3,3.0
9388,名古屋,22,0,0,15.0
9388,大宮,27,0,0,9.0
9388,浦和,46,1,2,2.0
9388,川崎F,44,4,2,3.0
9388,広島,23,0,0,14.0
9388,横浜FM,26,0,1,11.0
9388,千葉,32,0,1,7.0
9388,新潟,27,0,0,9.0
9388,鹿島,39,2,1,5.0
9388,京都,15,0,0,16.0
9388,福岡,13,0,0,17.0
9388,大分,36,0,0,6.0
9388,C大阪,13,0,1,17.0
9389,G大阪,49,2,3,1.0
9389,甲府,25,1,3,12.0
9389,FC東京,24,0,0,13.0
9389,磐田,31,1,6,8.0
9389,清水,44,3,3,3.0
9389,名古屋,22,0,0,15.0
9389,大宮,27,0,0,9.0
9389,浦和,46,1,2,2.0
9389,川崎F,44,4,2,3.0
9389,広島,23,0,0,14.0
9389,横浜FM,26,0,1,11.0
9389,千葉,32,0,1,7.0
9389,新潟,27,0,0,9.0
9389,鹿島,39,2,1,5.0
9389,京都,18,1,1,16.0
9389,福岡,13,0,0,17.0
9389,大分,36,0,0,6.0
9389,C大阪,13,0,1,17.0
9390,G大阪,52,3,2,1.0
9390,甲府,25,1,3,12.0
9390,FC東京,24,0,0,13.0
9390,磐田,31,1,6,8.0
9390,清水,44,3,3,3.0
9390,名古屋,22,0,0,15.0
9390,大宮,27,0,0,9.0
9390,浦和,46,1,2,2.0
9390,川崎F,44,4,2,3.0
9390,広島,23,0,0,14.0
9390,横浜FM,26,0,1,11.0
9390,千葉,32,0,1,7.0
9390,新潟,27,0,0,9.0
9390,鹿島,39,2,1,5.0
9390,京都,18,1,1,16.0
9390,福岡,13,0,0,17.0
9390,大分,36,0,0,6.0
9390,C大阪,13,0,1,17.0
9391,G大阪,52,3,2,1.0
9391,甲府,25,1,3,12.0
9391,FC東京,24,0,0,13.0
9391,磐田,31,1,6,8.0
9391,清水,44,0,1,3.0
9391,名古屋,22,0,0,15.0
9391,大宮,27,0,0,9.0
9391,浦和,46,1,2,2.0
9391,川崎F,44,4,2,3.0
9391,広島,23,0,0,14.0
9391,横浜FM,26,0,1,11.0
9391,千葉,32,0,1,7.0
9391,新潟,27,0,0,9.0
9391,鹿島,42,3,2,5.0
9391,京都,18,1,1,16.0
9391,福岡,13,0,0,17.0
9391,大分,36,0,0,6.0
9391,C大阪,13,0,1,17.0
9392,G大阪,52,3,2,1.0
9392,甲府,25,1,3,12.0
9392,FC東京,24,0,0,13.0
9392,磐田,31,1,6,8.0
9392,清水,44,0,1,3.0
9392,名古屋,22,0,0,15.0
9392,大宮,27,0,0,9.0
9392,浦和,49,2,2,2.0
9392,川崎F,44,4,2,3.0
9392,広島,23,0,1,14.0
9392,横浜FM,26,0,1,11.0
9392,千葉,32,0,1,7.0
9392,新潟,27,0,0,9.0
9392,鹿島,42,3,2,5.0
9392,京都,18,1,1,16.0
9392,福岡,13,0,0,17.0
9392,大分,36,0,0,6.0
9392,C大阪,13,0,1,17.0
9393,G大阪,52,3,2,1.0
9393,甲府,25,1,3,12.0
9393,FC東京,24,0,0,14.0
9393,磐田,31,1,6,8.0
9393,清水,44,0,1,3.0
9393,名古屋,25,1,3,12.0
9393,大宮,27,0,0,9.0
9393,浦和,49,2,2,2.0
9393,川崎F,44,4,2,3.0
9393,広島,23,0,1,15.0
9393,横浜FM,26,0,1,11.0
9393,千葉,32,0,1,7.0
9393,新潟,27,0,1,9.0
9393,鹿島,42,3,2,5.0
9393,京都,18,1,1,16.0
9393,福岡,13,0,0,17.0
9393,大分,36,0,0,6.0
9393,C大阪,13,0,1,17.0
9394,G大阪,52,3,2,1.0
9394,甲府,25,1,3,12.0
9394,FC東京,24,0,0,14.0
9394,磐田,31,1,6,8.0
9394,清水,44,0,1,3.0
9394,名古屋,25,1,3,12.0
9394,大宮,27,0,0,9.0
9394,浦和,49,2,2,2.0
9394,川崎F,44,4,2,3.0
9394,広島,23,0,1,15.0
9394,横浜FM,26,0,1,11.0
9394,千葉,32,0,2,7.0
9394,新潟,27,0,1,9.0
9394,鹿島,42,3,2,5.0
9394,京都,18,1,1,16.0
9394,福岡,13,0,0,18.0
9394,大分,36,0,0,6.0
9394,C大阪,16,1,3,17.0
9395,G大阪,52,3,2,1.0
9395,甲府,25,1,3,12.0
9395,FC東京,24,0,0,14.0
9395,磐田,31,1,6,8.0
9395,清水,44,0,1,3.0
9395,名古屋,25,1,3,12.0
9395,大宮,27,0,0,10.0
9395,浦和,49,2,2,2.0
9395,川崎F,44,4,2,3.0
9395,広島,23,0,1,15.0
9395,横浜FM,29,1,3,9.0
9395,千葉,32,0,2,7.0
9395,新潟,27,0,1,10.0
9395,鹿島,42,3,2,5.0
9395,京都,18,1,1,16.0
9395,福岡,13,0,1,18.0
9395,大分,36,0,0,6.0
9395,C大阪,16,1,3,17.0
9396,G大阪,52,3,2,1.0
9396,甲府,25,1,3,12.0
9396,FC東京,24,0,0,14.0
9396,磐田,34,2,4,7.0
9396,清水,44,0,1,3.0
9396,名古屋,25,1,3,12.0
9396,大宮,27,0,0,10.0
9396,浦和,49,2,2,2.0
9396,川崎F,44,0,3,3.0
9396,広島,23,0,1,15.0
9396,横浜FM,29,1,3,9.0
9396,千葉,32,0,2,8.0
9396,新潟,27,0,1,10.0
9396,鹿島,42,3,2,5.0
9396,京都,18,1,1,16.0
9396,福岡,13,0,1,18.0
9396,大分,36,0,0,6.0
9396,C大阪,16,1,3,17.0
9397,G大阪,52,3,2,1.0
9397,甲府,28,2,3,10.0
9397,FC東京,24,0,0,14.0
9397,磐田,34,2,4,7.0
9397,清水,44,0,1,3.0
9397,名古屋,25,1,3,13.0
9397,大宮,27,0,2,11.0
9397,浦和,49,2,2,2.0
9397,川崎F,44,0,3,3.0
9397,広島,23,0,1,15.0
9397,横浜FM,29,1,3,9.0
9397,千葉,32,0,2,8.0
9397,新潟,27,0,1,11.0
9397,鹿島,42,3,2,5.0
9397,京都,18,1,1,16.0
9397,福岡,13,0,1,18.0
9397,大分,36,0,0,6.0
9397,C大阪,16,1,3,17.0
9398,G大阪,52,3,2,1.0
9398,甲府,28,2,3,10.0
9398,FC東京,24,0,0,14.0
9398,磐田,34,2,4,7.0
9398,清水,44,0,0,3.0
9398,名古屋,25,1,3,13.0
9398,大宮,27,0,2,11.0
9398,浦和,52,3,1,1.0
9398,川崎F,44,0,3,3.0
9398,広島,23,0,1,15.0
9398,横浜FM,29,1,3,9.0
9398,千葉,32,0,2,8.0
9398,新潟,27,0,1,11.0
9398,鹿島,42,3,2,5.0
9398,京都,18,1,1,16.0
9398,福岡,13,0,1,18.0
9398,大分,36,0,0,6.0
9398,C大阪,16,1,3,17.0
9399,G大阪,52,3,2,1.0
9399,甲府,28,2,3,10.0
9399,FC東京,24,0,0,14.0
9399,磐田,34,2,4,7.0
9399,清水,44,0,0,3.0
9399,名古屋,25,0,1,13.0
9399,大宮,27,0,2,11.0
9399,浦和,52,3,1,1.0
9399,川崎F,44,0,3,3.0
9399,広島,23,0,1,15.0
9399,横浜FM,32,2,2,8.0
9399,千葉,32,0,2,8.0
9399,新潟,27,0,1,11.0
9399,鹿島,42,3,2,5.0
9399,京都,18,1,1,16.0
9399,福岡,13,0,1,18.0
9399,大分,36,0,0,6.0
9399,C大阪,16,1,3,17.0
9400,G大阪,52,3,2,1.0
9400,甲府,28,2,3,10.0
9400,FC東京,24,0,0,14.0
9400,磐田,34,2,4,7.0
9400,清水,44,0,0,3.0
9400,名古屋,25,0,1,13.0
9400,大宮,27,0,2,11.0
9400,浦和,52,3,1,1.0
9400,川崎F,44,0,3,3.0
9400,広島,23,0,1,15.0
9400,横浜FM,32,2,2,8.0
9400,千葉,32,0,2,8.0
9400,新潟,27,0,1,11.0
9400,鹿島,42,3,2,5.0
9400,京都,18,1,1,16.0
9400,福岡,16,1,1,17.0
9400,大分,36,0,0,6.0
9400,C大阪,16,0,0,17.0
9401,G大阪,52,3,2,1.0
9401,甲府,28,2,3,10.0
9401,FC東京,24,0,0,14.0
9401,磐田,34,0,2,7.0
9401,清水,44,0,0,3.0
9401,名古屋,25,0,1,13.0
9401,大宮,27,0,2,11.0
9401,浦和,52,3,1,1.0
9401,川崎F,44,0,3,3.0
9401,広島,23,0,1,15.0
9401,横浜FM,32,2,2,8.0
9401,千葉,32,0,2,8.0
9401,新潟,27,0,1,11.0
9401,鹿島,42,3,2,5.0
9401,京都,18,1,1,16.0
9401,福岡,16,1,1,17.0
9401,大分,39,1,3,6.0
9401,C大阪,16,0,0,17.0
9402,G大阪,52,3,2,1.0
9402,甲府,28,2,3,10.0
9402,FC東京,24,0,0,15.0
9402,磐田,34,0,2,7.0
9402,清水,44,0,0,3.0
9402,名古屋,25,0,1,14.0
9402,大宮,27,0,0,11.0
9402,浦和,52,3,1,1.0
9402,川崎F,44,0,3,3.0
9402,広島,26,1,1,13.0
9402,横浜FM,32,2,2,8.0
9402,千葉,32,0,2,8.0
9402,新潟,27,0,1,11.0
9402,鹿島,42,3,2,5.0
9402,京都,18,1,1,16.0
9402,福岡,16,1,1,17.0
9402,大分,39,1,3,6.0
9402,C大阪,16,0,0,17.0
9403,G大阪,52,3,2,1.0
9403,甲府,28,2,3,10.0
9403,FC東京,24,0,0,15.0
9403,磐田,34,0,2,8.0
9403,清水,44,0,0,3.0
9403,名古屋,25,0,1,14.0
9403,大宮,27,0,0,11.0
9403,浦和,52,3,1,1.0
9403,川崎F,44,0,3,3.0
9403,広島,26,1,1,13.0
9403,横浜FM,32,2,2,9.0
9403,千葉,35,1,2,7.0
9403,新潟,27,0,1,11.0
9403,鹿島,42,3,2,5.0
9403,京都,18,0,0,16.0
9403,福岡,16,1,1,17.0
9403,大分,39,1,3,6.0
9403,C大阪,16,0,0,17.0
9404,G大阪,55,4,4,1.0
9404,甲府,28,2,3,10.0
9404,FC東京,24,0,0,15.0
9404,磐田,34,0,2,8.0
9404,清水,44,0,0,3.0
9404,名古屋,25,0,1,14.0
9404,大宮,27,0,0,11.0
9404,浦和,52,3,1,2.0
9404,川崎F,44,0,0,3.0
9404,広島,26,1,1,13.0
9404,横浜FM,32,2,2,9.0
9404,千葉,35,1,2,7.0
9404,新潟,27,0,1,11.0
9404,鹿島,42,3,2,5.0
9404,京都,18,0,0,16.0
9404,福岡,16,1,1,17.0
9404,大分,39,1,3,6.0
9404,C大阪,16,0,0,17.0
9405,G大阪,55,4,4,1.0
9405,甲府,28,2,3,10.0
9405,FC東京,24,0,2,15.0
9405,磐田,34,0,2,8.0
9405,清水,44,0,0,4.0
9405,名古屋,25,0,1,14.0
9405,大宮,27,0,0,11.0
9405,浦和,52,3,1,2.0
9405,川崎F,44,0,0,4.0
9405,広島,26,1,1,13.0
9405,横浜FM,32,2,2,9.0
9405,千葉,35,1,2,7.0
9405,新潟,27,0,1,11.0
9405,鹿島,45,4,3,3.0
9405,京都,18,0,0,16.0
