id,kick_off_time,humidity,broadcasters,attendance,capacity,lat,lon,holiday,weather_encoded,match_year,match_month,match_day,address_encoded,group_encoded,section_encoded,home_team_encoded,away_team_encoded,away_distance
11874,1403,67,2,22180.0,36894,34.444006,132.394111,1,1,2009,10,17,11,0,29,11,1,288012.1965961033
11875,1604,50,1,13389.0,19470,35.577544849999995,140.12215979931813,2,2,2009,10,18,4,7,29,14,17,402117.6040434762
11876,1405,40,2,18264.0,31997,33.20078235,131.65748521324446,2,2,2009,10,18,6,2,29,19,6,651049.3651863202
11877,1904,84,2,9946.0,15349,35.848468350000005,139.97511131070166,1,0,2009,10,24,4,7,30,22,25,267650.13865894335
11878,1904,75,4,14852.0,20588,34.993469899999994,135.7139887487088,1,2,2009,10,24,0,6,30,17,19,425485.1693240711
11879,1604,50,2,11463.0,28425,34.656726,135.168171,1,1,2009,10,24,2,6,30,23,15,499486.6020815535
11880,1604,72,2,18887.0,38620,35.9920049,140.64036786659403,1,1,2009,10,24,20,7,30,16,14,63510.45002327489
11881,1601,58,3,20213.0,21000,34.810305,135.5426977881143,1,1,2009,10,24,7,6,30,1,12,380259.3415245128
11882,1503,68,3,43746.0,62010,35.903486900000004,139.71744524095004,2,1,2009,10,25,5,7,30,9,8,8079.364680512416
11883,1503,57,2,19275.0,20248,34.985168,138.481305,2,1,2009,10,25,23,1,30,6,3,134937.23717743572
11884,1503,48,2,15578.0,43739,35.0845879,137.17087353460715,2,1,2009,10,25,13,1,30,7,5,111258.08592739438
11885,1803,69,2,18946.0,26232,35.5858,139.6527088,2,1,2009,10,25,18,7,30,10,11,669684.2390273884
11886,1830,72,2,10364.0,15491,35.91625305,139.6334514171515,2,1,2009,11,8,5,7,31,8,11,674867.0697530208
11887,1834,83,2,10007.0,15349,35.848468350000005,139.97511131070166,2,1,2009,11,8,4,7,31,22,6,173945.78967665776
11888,1504,66,4,40701.0,47851,35.66418645,139.52707517816015,2,2,2009,11,8,15,7,31,3,9,24094.73325227296
11889,1833,64,2,16724.0,71624,35.5099882,139.60638254387774,2,2,2009,11,8,18,7,31,12,19,776943.5789977098
11890,1504,56,3,11912.0,15165,34.7251498,137.8751465,2,2,2009,11,8,23,1,31,5,15,367232.8418619909
11891,1504,80,2,20433.0,38620,35.9920049,140.64036786659403,2,2,2009,11,8,20,7,31,16,25,250714.8114868095
11892,1503,58,3,18470.0,26232,35.5858,139.6527088,2,1,2009,11,8,18,7,31,10,14,42685.8142786077
11893,1303,43,2,10136.0,20223,35.131623,136.933489,2,2,2009,11,8,13,1,31,7,23,167253.16048722484
11894,1833,74,1,20394.0,21000,34.810305,135.5426977881143,2,2,2009,11,8,7,6,31,1,17,30266.466077773654
11895,1405,73,2,10347.0,20638,38.33557565,140.37744284078218,1,1,2009,11,21,9,5,32,25,8,282528.90907998674
11896,1403,30,2,43619.0,62010,35.903486900000004,139.71744524095004,1,2,2009,11,21,5,7,32,9,5,158886.07457911022
11897,1404,44,3,28491.0,41684,37.882408,139.059359,1,1,2009,11,21,14,1,32,15,22,270038.4722965891
11898,1404,44,4,20011.0,20248,34.985168,138.481305,1,2,2009,11,21,23,1,32,6,1,272970.98792230646
11899,1404,58,3,14043.0,20588,34.993469899999994,135.7139887487088,1,2,2009,11,21,0,6,32,17,16,453812.0208767586
11900,1704,49,3,11553.0,28425,34.656726,135.168171,1,2,2009,11,21,2,6,32,23,12,417460.3956896128
11901,1704,73,2,13728.0,36894,34.444006,132.394111,1,2,2009,11,21,11,0,32,11,7,420845.23460076284
11902,1303,72,1,14247.0,19470,35.577544849999995,140.12215979931813,2,1,2009,11,22,4,7,32,14,3,40915.38592983025
11903,1305,70,4,20418.0,31997,33.20078235,131.65748521324446,2,3,2009,11,22,6,2,32,19,10,775691.1799450627
11904,1404,53,3,35598.0,38620,35.9920049,140.64036786659403,1,2,2009,11,28,20,7,33,16,1,487519.48837062914
11905,1704,59,3,11191.0,15491,35.91625305,139.6334514171515,1,1,2009,11,28,5,7,33,8,22,56191.61036742845
11906,1700,35,3,28664.0,47851,35.66418645,139.52707517816015,1,1,2009,11,28,15,7,33,3,23,410111.1324609317
11907,1402,41,3,22274.0,26232,35.5858,139.6527088,1,2,2009,11,28,18,7,33,10,15,263086.33751001593
11908,1405,38,2,14486.0,15165,34.7251498,137.8751465,1,2,2009,11,28,23,1,33,5,11,498282.1577384246
11909,1403,39,3,15071.0,43739,35.0845879,137.17087353460715,1,2,2009,11,28,13,1,33,7,25,451644.02979982016
11910,1403,53,2,18121.0,20588,34.993469899999994,135.7139887487088,1,1,2009,11,28,0,6,33,17,9,369856.5826753727
11911,1603,47,2,13642.0,19470,35.577544849999995,140.12215979931813,2,1,2009,11,29,4,7,33,14,19,823941.4982151691
11912,1300,43,1,30985.0,71624,35.5099882,139.60638254387774,2,1,2009,11,29,18,7,33,12,6,126070.48866588014
11913,1534,71,2,12767.0,20638,38.33557565,140.37744284078218,1,0,2009,12,5,9,5,34,25,12,327131.2980225068
11914,1532,81,4,53783.0,62010,35.903486900000004,139.71744524095004,1,0,2009,12,5,5,7,34,9,16,81710.76295338334
11915,1534,88,3,10135.0,15349,35.848468350000005,139.97511131070166,1,0,2009,12,5,4,7,34,22,10,53733.988180980465
11916,1533,56,2,33984.0,41684,37.882408,139.059359,1,0,2009,12,5,14,1,34,15,3,249845.86483755003
11917,1534,90,3,17218.0,20248,34.985168,138.481305,1,0,2009,12,5,23,1,34,6,7,145218.32832004485
11918,1533,69,2,20031.0,21000,34.810305,135.5426977881143,1,2,2009,12,5,7,6,34,1,14,426248.32898453536
11919,1534,65,2,15767.0,28425,34.656726,135.168171,1,2,2009,12,5,2,6,34,23,5,296258.06444926164
11920,1533,55,1,19303.0,36894,34.444006,132.394111,1,1,2009,12,5,11,0,34,11,17,314203.2213339893
11921,1535,48,2,22460.0,31997,33.20078235,131.65748521324446,1,2,2009,12,5,6,2,34,19,8,790247.7574056237
12544,1304,79,2,11280.0,15732,35.3436618,139.34113627775108,1,0,2010,3,6,18,7,1,26,25,334102.28875495616
12545,1303,90,3,10440.0,15165,34.7251498,137.8751465,1,0,2010,3,6,23,1,1,5,27,476090.51490312396
12546,1401,86,3,29011.0,47851,35.66418645,139.52707517816015,1,0,2010,3,6,15,7,1,3,12,26214.45998889379
12547,1404,76,3,16216.0,36894,34.444006,132.394111,1,1,2010,3,6,11,0,1,11,6,551729.9340073264
12548,1604,79,3,35251.0,38620,35.9920049,140.64036786659403,1,0,2010,3,6,20,7,1,16,9,90807.37851436491
12549,1603,79,2,22117.0,26232,35.5858,139.6527088,1,1,2010,3,6,18,7,1,10,15,263086.33751001593
12550,1904,67,3,18105.0,21000,34.810305,135.5426977881143,1,1,2010,3,6,7,6,1,1,7,131111.8623530724
12551,1405,57,2,19506.0,28425,34.656726,135.168171,2,3,2010,3,7,2,6,1,23,17,67049.15204096911
12552,1505,77,3,8605.0,15491,35.91625305,139.6334514171515,2,0,2010,3,7,5,7,1,8,20,398273.1454844501
12553,1405,42,2,32228.0,71624,35.5099882,139.60638254387774,1,2,2010,3,13,18,7,2,12,26,7662.3856040149585
12554,1403,69,2,28423.0,41684,37.882408,139.059359,1,0,2010,3,13,14,1,2,15,5,328057.02201796265
12555,1404,42,4,18517.0,20248,34.985168,138.481305,1,2,2010,3,13,23,1,2,6,25,398461.12029934325
12556,1607,38,3,17978.0,19526,38.319142150000005,140.8818652981643,1,2,2010,3,13,8,5,2,27,8,294363.8521021958
12557,1604,67,3,25176.0,43739,35.0845879,137.17087353460715,1,3,2010,3,13,13,1,2,7,10,228453.03065198107
12558,1304,32,2,15222.0,20588,34.993469899999994,135.7139887487088,2,2,2010,3,14,0,6,2,17,16,453812.0208767586
12559,1402,28,2,50096.0,62010,35.903486900000004,139.71744524095004,2,2,2010,3,14,5,7,2,9,3,23891.99130790611
12560,1606,23,2,37860.0,47853,34.614434,135.515477,2,2,2010,3,14,7,6,2,20,1,8000.188030108939
12561,1604,26,2,9133.0,28425,34.656726,135.168171,2,2,2010,3,14,2,6,2,23,11,250345.16986534584
12562,1303,50,2,8250.0,15732,35.3436618,139.34113627775108,1,2,2010,3,20,18,7,3,26,11,637779.0981774129
12563,1304,63,3,15367.0,20248,34.985168,138.481305,1,2,2010,3,20,23,1,3,6,23,303421.98374865094
12564,1304,41,3,8177.0,20588,34.993469899999994,135.7139887487088,1,2,2010,3,20,0,6,3,17,27,587144.8216289922
12565,1405,50,2,35870.0,71624,35.5099882,139.60638254387774,1,2,2010,3,20,18,7,3,12,10,7662.3856040149585
12566,1600,48,2,11116.0,15491,35.91625305,139.6334514171515,1,2,2010,3,20,5,7,3,8,16,87121.21372255881
12567,1603,59,2,16813.0,21000,34.810305,135.5426977881143,1,2,2010,3,20,7,6,3,1,15,463863.21687322995
12568,1904,51,4,20143.0,47851,35.66418645,139.52707517816015,1,2,2010,3,20,15,7,3,3,20,380845.84607939783
12569,1304,67,2,19021.0,20638,38.33557565,140.37744284078218,3,0,2010,3,21,9,5,3,25,9,282528.90907998674
12570,1603,61,3,12749.0,20223,35.131623,136.933489,3,2,2010,3,21,13,1,3,7,5,133347.82096635082
12571,1304,35,3,17716.0,26232,35.5858,139.6527088,1,1,2010,3,27,18,7,4,10,6,133803.94366959628
12572,1303,44,2,10220.0,15732,35.3436618,139.34113627775108,1,2,2010,3,27,18,7,4,26,15,285291.6450693727
12573,1405,40,2,22089.0,38620,35.9920049,140.64036786659403,1,2,2010,3,27,20,7,4,16,25,250714.8114868095
12574,1403,44,1,15442.0,28425,34.656726,135.168171,1,2,2010,3,27,2,6,4,23,12,417460.3956896128
12575,1603,33,2,7258.0,15165,34.7251498,137.8751465,1,2,2010,3,27,23,1,4,5,17,196767.55142391118
12576,1604,33,2,16261.0,47853,34.614434,135.515477,1,2,2010,3,27,7,6,4,20,9,400598.72526778077
12577,1401,50,2,10596.0,15491,35.91625305,139.6334514171515,2,1,2010,3,28,5,7,4,8,3,25737.690802070043
12578,1703,53,1,17216.0,21000,34.810305,135.5426977881143,2,1,2010,3,28,7,6,4,1,27,612205.0439195223
12579,1904,73,2,9502.0,36894,34.444006,132.394111,0,1,2010,4,21,11,0,4,11,7,420845.23460076284
12580,1304,40,2,8926.0,47853,34.614434,135.515477,1,2,2010,4,3,7,6,5,20,17,50069.491666467904
12581,1505,36,2,27114.0,71624,35.5099882,139.60638254387774,1,1,2010,4,3,18,7,5,12,6,126070.48866588014
12582,1505,46,3,24529.0,41684,37.882408,139.059359,1,2,2010,4,3,14,1,5,15,8,230727.57773160777
12583,1604,67,2,7019.0,20638,38.33557565,140.37744284078218,1,1,2010,4,3,9,5,5,25,11,833809.1835617755
12584,1604,27,2,17776.0,43739,35.0845879,137.17087353460715,1,2,2010,4,3,13,1,5,7,23,186869.99795090331
12585,1904,48,4,36790.0,62010,35.903486900000004,139.71744524095004,1,1,2010,4,3,5,7,5,9,26,51047.327284763094
12586,1304,34,2,23214.0,49133,38.338464,140.956244,2,2,2010,4,4,8,5,5,27,16,226146.39736037626
12587,1403,52,3,10603.0,15165,34.7251498,137.8751465,2,1,2010,4,4,23,1,5,5,1,215893.6383061689
12588,1603,53,2,22199.0,26232,35.5858,139.6527088,2,1,2010,4,4,18,7,5,10,3,12000.763824400372
12589,1303,59,2,10406.0,15732,35.3436618,139.34113627775108,1,2,2010,4,10,18,7,6,26,5,96303.49247960236
12590,1304,42,3,10094.0,20588,34.993469899999994,135.7139887487088,1,2,2010,4,10,0,6,6,17,7,110720.59765174397
12591,1405,48,2,10149.0,15491,35.91625305,139.6334514171515,1,1,2010,4,10,5,7,6,8,1,398273.1454844501
12592,1403,65,2,14094.0,36894,34.444006,132.394111,1,1,2010,4,10,11,0,6,11,10,671245.0483879595
12593,1603,54,2,15644.0,71624,35.5099882,139.60638254387774,1,2,2010,4,10,18,7,6,12,20,383685.58862315014
12594,1603,31,2,32485.0,41684,37.882408,139.059359,1,2,2010,4,10,14,1,6,15,9,230727.57773160777
12595,1904,76,4,30672.0,47851,35.66418645,139.52707517816015,1,1,2010,4,10,15,7,6,3,16,111934.21780285248
12596,1303,61,2,17522.0,20248,34.985168,138.481305,2,2,2010,4,11,23,1,6,6,27,422456.55271673476
12597,1404,61,3,10392.0,28425,34.656726,135.168171,2,2,2010,4,11,2,6,6,23,25,612155.4525559354
12598,1404,65,3,12119.0,19526,38.319142150000005,140.8818652981643,1,1,2010,4,17,8,5,7,27,23,649922.4814878902
12599,1404,73,3,14168.0,20638,38.33557565,140.37744284078218,1,2,2010,4,17,9,5,7,25,12,327131.2980225068
12600,1404,35,2,10083.0,20223,35.131623,136.933489,1,2,2010,4,17,13,1,7,7,15,359847.87402447115
12601,1404,42,3,19914.0,21000,34.810305,135.5426977881143,1,2,2010,4,17,7,6,7,1,6,260275.01689058606
12602,1704,69,3,18350.0,47851,35.66418645,139.52707517816015,1,2,2010,4,17,15,7,7,3,17,350394.07806305087
12603,1904,50,3,7030.0,15165,34.7251498,137.8751465,1,2,2010,4,17,23,1,7,5,8,204421.30075050113
12604,1304,32,2,9838.0,47853,34.614434,135.515477,2,2,2010,4,18,7,6,7,20,26,387733.4734536287
12605,1507,47,3,17983.0,38620,35.9920049,140.64036786659403,2,2,2010,4,18,20,7,7,16,11,765528.6331000676
12606,1603,33,2,46313.0,62010,35.903486900000004,139.71744524095004,2,2,2010,4,18,5,7,7,9,10,51047.327284763094
12607,1304,79,3,15156.0,20248,34.985168,138.481305,1,1,2010,4,24,23,1,8,6,8,143510.42051882402
12608,1304,31,3,8073.0,20588,34.993469899999994,135.7139887487088,1,1,2010,4,24,0,6,8,17,25,550065.1779738007
12609,1405,25,2,17669.0,26232,35.5858,139.6527088,1,1,2010,4,24,18,7,8,10,23,419206.4216104913
12610,1603,29,2,37116.0,62010,35.903486900000004,139.71744524095004,1,2,2010,4,24,5,7,8,9,5,158886.07457911022
12611,1703,23,2,43025.0,71624,35.5099882,139.60638254387774,1,2,2010,4,24,18,7,8,12,16,119461.85357376825
12612,1703,30,1,17590.0,21000,34.810305,135.5426977881143,1,2,2010,4,24,7,6,8,1,3,389946.740426406
12613,1904,61,3,24146.0,41684,37.882408,139.059359,1,2,2010,4,24,14,1,8,15,11,708580.5554091018
12614,1403,41,2,9892.0,15732,35.3436618,139.34113627775108,2,2,2010,4,25,18,7,8,26,27,352172.5093114499
12615,1403,30,1,13867.0,47853,34.614434,135.515477,2,2,2010,4,25,7,6,8,20,7,141807.38753234208
12616,1303,21,2,27223.0,71624,35.5099882,139.60638254387774,1,2,2010,5,1,18,7,9,12,5,126070.48866588014
12617,1305,45,2,12305.0,28425,34.656726,135.168171,1,2,2010,5,1,2,6,9,23,15,499486.6020815535
12618,1403,27,2,13206.0,20223,35.131623,136.933489,1,2,2010,5,1,13,1,9,7,25,461357.7198714343
12619,1504,27,4,13622.0,19526,38.319142150000005,140.8818652981643,1,2,2010,5,1,8,5,9,27,20,626947.8689836717
12620,1604,37,2,32855.0,38620,35.9920049,140.64036786659403,1,2,2010,5,1,20,7,9,16,1,487519.48837062914
12621,1605,32,2,19423.0,26232,35.5858,139.6527088,1,2,2010,5,1,18,7,9,10,26,15372.601197457492
12622,1603,51,2,38851.0,50889,34.74343045,137.97072889535485,1,2,2010,5,1,23,1,9,6,9,196339.9519222752
12623,1900,35,2,9203.0,15491,35.91625305,139.6334514171515,1,2,2010,5,1,5,7,9,8,17,365905.4915000966
12624,1904,56,2,19549.0,36894,34.444006,132.394111,1,2,2010,5,1,11,0,9,11,3,679644.712428487
12625,1303,65,2,11650.0,15732,35.3436618,139.34113627775108,3,2,2010,5,5,18,7,10,26,23,386307.9696919212
12626,1304,26,4,14016.0,20588,34.993469899999994,135.7139887487088,3,2,2010,5,5,0,6,10,17,6,243697.7478420733
12627,1404,44,4,55410.0,62010,35.903486900000004,139.71744524095004,3,2,2010,5,5,5,7,10,9,7,267205.62503119215
12628,1404,40,3,26406.0,47851,35.66418645,139.52707517816015,3,2,2010,5,5,15,7,10,3,27,312870.9838598252
12629,1405,43,3,21761.0,47853,34.614434,135.515477,3,2,2010,5,5,7,6,10,20,16,486764.5708443996
12630,1604,60,3,41002.0,41684,37.882408,139.059359,3,2,2010,5,5,14,1,10,15,12,275183.39573588513
12631,1603,77,2,12020.0,15165,34.7251498,137.8751465,3,2,2010,5,5,23,1,10,5,11,498282.1577384246
12632,1904,60,2,9537.0,20638,38.33557565,140.37744284078218,3,2,2010,5,5,9,5,10,25,8,282528.90907998674
12633,1903,72,2,20317.0,21000,34.810305,135.5426977881143,3,2,2010,5,5,7,6,10,1,10,380259.3415245128
12634,1401,35,3,48246.0,62010,35.903486900000004,139.71744524095004,1,2,2010,5,8,5,7,11,9,12,51047.327284763094
12635,1504,69,3,15396.0,20248,34.985168,138.481305,1,1,2010,5,8,23,1,11,6,15,327257.6510413921
12636,1905,50,3,13676.0,28425,34.656726,135.168171,1,2,2010,5,8,2,6,11,23,5,296258.06444926164
12637,1304,33,2,17239.0,19526,38.319142150000005,140.8818652981643,2,2,2010,5,9,8,5,11,27,7,497245.5039468735
12638,1604,29,2,11176.0,20638,38.33557565,140.37744284078218,2,2,2010,5,9,9,5,11,25,3,299962.8298215726
12639,1904,80,2,9472.0,38620,35.9920049,140.64036786659403,0,2,2010,7,14,20,7,11,16,26,108647.19724787172
12640,1903,76,2,17722.0,26232,35.5858,139.6527088,0,1,2010,7,14,18,7,11,10,8,30179.493203425165
12641,1905,89,2,9093.0,21000,34.810305,135.5426977881143,0,1,2010,7,14,7,6,11,1,17,30266.466077773654
12642,1904,92,2,5334.0,36894,34.444006,132.394111,0,1,2010,7,14,11,0,11,11,20,288012.1965961033
12643,1404,31,3,28114.0,47851,35.66418645,139.52707517816015,1,2,2010,5,15,15,7,12,3,6,128972.61374845167
12644,1404,46,4,35858.0,41684,37.882408,139.059359,1,2,2010,5,15,14,1,12,15,25,121060.88866500258
12645,1503,38,1,13127.0,15442,35.4690346,139.60369908044174,1,2,2010,5,15,18,7,12,12,17,353945.5093424611
12646,1704,59,2,24162.0,49133,38.338464,140.956244,1,2,2010,5,15,8,5,12,27,9,298859.6110651599
12647,1705,51,2,17001.0,47853,34.614434,135.515477,1,2,2010,5,15,7,6,12,20,23,31640.8838411007
12648,1403,61,2,14760.0,15165,34.7251498,137.8751465,2,2,2010,5,16,23,1,12,5,10,179977.01380053852
12649,1505,45,2,10258.0,15491,35.91625305,139.6334514171515,2,2,2010,5,16,5,7,12,8,11,674867.0697530208
12650,1603,49,2,34098.0,43739,35.0845879,137.17087353460715,2,2,2010,5,16,13,1,12,7,16,327589.9752640838
12651,1904,67,3,13797.0,15732,35.3436618,139.34113627775108,2,2,2010,5,16,18,7,12,26,1,356364.0842685471
12652,1803,69,2,11412.0,15491,35.91625305,139.6334514171515,1,2,2010,7,17,5,7,13,8,7,260373.3372114944
12653,1834,78,3,25781.0,47851,35.66418645,139.52707517816015,1,1,2010,7,17,15,7,13,3,23,410111.1324609317
12654,1833,86,2,19968.0,20248,34.985168,138.481305,1,2,2010,7,17,23,1,13,6,5,9016.738690259655
12655,1904,87,2,20231.0,20638,38.33557565,140.37744284078218,1,0,2010,7,17,9,5,13,25,27,43906.66885138779
12656,1904,80,3,26607.0,38620,35.9920049,140.64036786659403,1,1,2010,7,17,20,7,13,16,10,108647.19724787172
12657,1903,65,2,34206.0,41684,37.882408,139.059359,1,2,2010,7,17,14,1,13,15,20,476285.66607178916
12658,1804,65,3,11705.0,20588,34.993469899999994,135.7139887487088,2,2,2010,7,18,0,6,13,17,26,361152.57096310356
12659,1805,66,3,20201.0,21000,34.810305,135.5426977881143,2,2,2010,7,18,7,6,13,1,9,390855.0738553323
12660,1904,75,2,23948.0,36894,34.444006,132.394111,2,2,2010,7,18,11,0,13,11,12,671245.0483879595
12661,1803,65,2,37470.0,62010,35.903486900000004,139.71744524095004,1,2,2010,7,24,5,7,14,9,11,681976.6491914123
12662,1803,69,1,14973.0,15165,34.7251498,137.8751465,1,2,2010,7,24,23,1,14,5,16,294204.54269757203
12663,1804,51,2,19880.0,47853,34.614434,135.515477,1,2,2010,7,24,7,6,14,20,25,592109.5024511986
12664,1904,82,2,17281.0,19526,38.319142150000005,140.8818652981643,1,2,2010,7,24,8,5,14,27,15,169499.95975712163
12665,1904,77,3,39005.0,71624,35.5099882,139.60638254387774,1,2,2010,7,24,18,7,14,12,1,383685.58862315014
12666,1905,50,2,17534.0,20223,35.131623,136.933489,1,2,2010,7,24,13,1,14,7,6,133347.82096635082
12667,1805,76,2,12737.0,15732,35.3436618,139.34113627775108,2,2,2010,7,25,18,7,14,26,3,49805.25746231612
12668,1805,66,2,10081.0,28425,34.656726,135.168171,2,2,2010,7,25,2,6,14,23,8,428828.18069549656
12669,1903,86,1,17862.0,26232,35.5858,139.6527088,2,1,2010,7,25,18,7,14,10,17,360134.9685347191
12670,1905,58,1,12139.0,19526,38.319142150000005,140.8818652981643,0,2,2010,7,27,8,5,15,27,11,871784.9546346762
12671,1904,80,2,10685.0,38620,35.9920049,140.64036786659403,0,2,2010,7,27,20,7,15,16,15,256263.35975721633
12672,1903,76,2,13317.0,20248,34.985168,138.481305,0,2,2010,7,27,23,1,15,6,20,272970.98792230646
12673,1904,86,3,12045.0,20638,38.33557565,140.37744284078218,0,1,2010,7,28,9,5,15,25,10,327131.2980225068
12674,1900,61,2,9981.0,15491,35.91625305,139.6334514171515,0,2,2010,7,28,5,7,15,8,12,52015.290618206134
12675,1904,62,2,26534.0,54224,35.67785955,139.71351420013758,0,2,2010,7,28,15,7,15,3,5,143803.33774275836
12676,1904,70,2,7991.0,20223,35.131623,136.933489,0,1,2010,7,28,13,1,15,7,26,248883.7300509567
12677,1904,71,2,10530.0,20588,34.993469899999994,135.7139887487088,0,1,2010,7,28,0,6,15,17,9,369856.5826753727
12678,1903,68,1,16887.0,28425,34.656726,135.168171,0,3,2010,7,28,2,6,15,23,1,32322.32484373535
12679,1803,84,2,40326.0,62010,35.903486900000004,139.71744524095004,1,1,2010,7,31,5,7,16,9,8,8079.364680512416
12680,1904,81,3,16415.0,38620,35.9920049,140.64036786659403,1,2,2010,7,31,20,7,16,16,23,516582.7727166387
12681,1905,78,2,29964.0,71624,35.5099882,139.60638254387774,1,1,2010,7,31,18,7,16,12,7,248113.49566289634
12682,1903,71,1,36910.0,41684,37.882408,139.059359,1,1,2010,7,31,14,1,16,15,3,249845.86483755003
12683,1903,89,2,10021.0,15165,34.7251498,137.8751465,1,2,2010,7,31,23,1,16,5,20,215893.6383061689
12684,1803,68,1,11036.0,20261,36.4011162,136.4403063,2,2,2010,8,1,17,1,16,1,25,403079.84264497284
12685,1804,83,2,16193.0,36894,34.444006,132.394111,2,2,2010,8,1,11,0,16,11,17,314203.2213339893
12686,1903,77,2,16326.0,26232,35.5858,139.6527088,2,2,2010,8,1,18,7,16,10,27,316937.86889082426
12687,1903,88,2,13316.0,15732,35.3436618,139.34113627775108,2,1,2010,8,1,18,7,16,26,6,96303.49247960236
12688,1803,59,3,7831.0,15392,36.163875450000006,139.4109264736834,1,2,2010,8,7,5,7,17,8,26,82191.18281265572
12689,1804,61,3,6818.0,20588,34.993469899999994,135.7139887487088,1,2,2010,8,7,0,6,17,17,15,438269.4240722352
12690,1833,80,2,19848.0,20248,34.985168,138.481305,1,2,2010,8,7,23,1,17,6,16,233076.0549949871
12691,1904,69,3,18894.0,19526,38.319142150000005,140.8818652981643,1,2,2010,8,7,8,5,17,27,12,337284.8111451656
12692,1904,89,2,9041.0,20638,38.33557565,140.37744284078218,1,1,2010,8,7,9,5,17,25,5,413137.8899474235
12693,1903,72,1,18069.0,36894,34.444006,132.394111,1,2,2010,8,7,11,0,17,11,1,288012.1965961033
12694,1805,67,2,14031.0,24481,34.614434,135.515477,2,2,2010,8,8,7,6,17,20,10,387733.4734536287
12695,1804,66,2,12799.0,28425,34.656726,135.168171,2,2,2010,8,8,2,6,17,23,9,428828.18069549656
12696,1905,76,3,27990.0,47851,35.66418645,139.52707517816015,2,1,2010,8,8,15,7,17,3,7,243947.56999590385
12697,1904,83,2,14118.0,20638,38.33557565,140.37744284078218,0,1,2010,8,13,9,5,18,25,15,128185.05079497558
12698,1804,80,2,9652.0,28425,34.656726,135.168171,1,1,2010,8,14,2,6,18,23,26,417460.3956896128
